SITE	Age (Ma)	Genus	d18O 5pt
590	12.64	CIB	2.32
594	12.64	CIB	2.37
588	12.6408	CIB	2.39
747	12.6425	CIB	2.54
926	12.644	PWUELL	2.54
926	12.644	PWUELL	2.5
563	12.649	CIB	2.44
926	12.65	PWUELCIB	2.4
594	12.65	CIB	2.37
593	12.65	CIB	2.36
926	12.65	PWUELL	2.39
926	12.65	CIBKULL	2.51
926	12.656	PWUELL	2.55
360	12.6567	CIB	2.42
588	12.6568	CIB	2.4
590	12.66	CIB	2.4
594	12.66	CIB	2.38
926	12.661	PWUELCIB	2.36
926	12.661	PWUELCIB	2.46
588	12.6657	CIB	2.43
754	12.6668	CIB	2.44
926	12.667	PWUELCIB	2.33
926	12.667	PWUELL	2.33
593	12.67	CIB	2.37
594	12.67	CIB	2.42
593	12.67	CIB	2.44
553	12.672	CIB	2.49
588	12.6727	CIB	2.46
926	12.673	PWUELL	2.59
926	12.679	PWUELCIB	2.58
926	12.679	PWUELL	2.6
926	12.685	PWUELL	2.61
926	12.685	PWUELL	2.69
360	12.6873	CIB	2.56
563	12.6873	CIB	2.4
588	12.6874	CIB	2.33
590	12.69	CIB	2.36
593	12.69	CIB	2.32
594	12.69	CIB	2.32
588	12.6906	CIB	2.5
926	12.691	PWUELCIB	2.5
588	12.695	CIB	2.6
926	12.696	PWUELCIB	2.6
926	12.696	PWUELL	2.61
588	12.6976	CIB	2.48
588	12.6976		2.47
591	12.7	CIB	2.32
926	12.702	PWUELCIB	2.31
926	12.702	PWUELL	2.29
588	12.7046	CIB	2.36
926	12.708	PWUELL	2.34
588	12.7097	CIB	2.44
590	12.71	CIB	2.51
206	12.71	CIB	2.47
563	12.7103	CIB	2.72
926	12.714	GYROIDIN	2.81
926	12.714	PWUELCIB	2.7
360	12.718	CIB	2.64
926	12.719	PWUELCIB	2.64
926	12.719	PWUELL	2.39
588	12.7206	CIB	2.34
588	12.7225	CIB	2.37
926	12.725	PWUELCIB	2.27
588	12.7295	CIB	2.32
590	12.73	CIB	2.3
593	12.73	CIB	2.31
926	12.731	PWUELCIB	2.31
588	12.734	CIB	2.45
926	12.736	CIBKULL	2.37
563	12.741	CIB	2.44
926	12.742	PWUELCIB	2.5
926	12.747	CIBKULL	2.54
360	12.7525	CIB	2.52
926	12.753	CIBKULL	2.5
926	12.759	PWUELL	2.48
590	12.76	CIB	2.53
591	12.76	CIB	2.51
594	12.76	CIB	2.55
747	12.7663	CIB	2.58
747	12.7663	CIB	2.61
926	12.77	PWUELCIB	2.54
594	12.77	CIB	2.59
553	12.7724	CIB	2.57
608	12.7724	CIB	2.61
926	12.776	PWUELL	2.61
590	12.78	CIB	2.62
593	12.78	CIB	2.6
206	12.78	CIB	2.69
591	12.78	CIB	2.72
594	12.78	CIB	2.65
926	12.782	PWUELCIB	2.65
926	12.787	PWUELL	2.62
563	12.7893	CIB	2.51
594	12.79	CIB	2.48
77	12.7909	CIB	2.5
926	12.793	PWUELL	2.38
926	12.799	PWUELCIB	2.29
590	12.8	CIB	2.28
593	12.8	CIB	2.32
591	12.8	CIB	2.32
594	12.8	CIB	2.4
588	12.8016	CIB	2.47
926	12.805	PWUELCIB	2.48
594	12.81	CIB	2.41
926	12.812	PWUELL	2.4
588	12.8143	CIB	2.34
926	12.818	PWUELL	2.36
593	12.82	CIB	2.31
594	12.82	CIB	2.39
588	12.8226	CIB	2.34
563	12.823	CIB	2.39
926	12.825	PWUELL	2.43
588	12.8252		2.38
747	12.8281	CIB	2.39
590	12.83	CIB	2.43
591	12.83	CIB	2.52
588	12.8315	CIB	2.5
608	12.8399	CIB	2.59
206	12.84	CIB	2.49
588	12.8462	CIB	2.5
590	12.85	CIB	2.44
591	12.85	CIB	2.34
926	12.852	PWUELCIB	2.3
926	12.857	PWUELCIB	2.36
588	12.8641	CIB	2.33
926	12.867	CIBKULL	2.3
590	12.87	CIB	2.34
588	12.8781	CIB	2.33
926	12.882	GYROIDIN	2.3
926	12.888	GYROIDIN	2.32
594	12.89	CIB	2.32
563	12.8904	CIB	2.32
926	12.895	PWUELCIB	2.27
588	12.896	CIB	2.29
590	12.9	CIB	2.38
593	12.9	CIB	2.37
594	12.9	CIB	2.35
926	12.901	PWUELL	2.38
754	12.9033	CIB	2.41
926	12.907	PWUELL	2.4
594	12.91	CIB	2.4
588	12.9106	CIB	2.44
926	12.913	PWUELL	2.5
588	12.9183	CIB	2.4
926	12.919	PWUELL	2.37
590	12.92	CIB	2.37
588	12.9208		2.3
926	12.923	PWUELL	2.28
563	12.9241	CIB	2.34
588	12.9279	CIB	2.32
926	12.93	PWUELL	2.36
593	12.93	CIB	2.4
747	12.9313	CIB	2.37
553	12.9326	CIB	2.37
926	12.937	PWUELL	2.37
926	12.943	PWUELL	2.35
588	12.9438	CIB	2.29
926	12.949	PWUELL	2.38
590	12.95	CIB	2.39
926	12.955	PWUELL	2.45
608	12.958	CIB	2.47
588	12.9591	CIB	2.55
926	12.961	PWUELL	2.42
926	12.966	PWUELL	2.33
563	12.9665	CIB	2.28
590	12.97	CIB	2.3
926	12.971	PWUELL	2.28
588	12.9738	CIB	2.37
926	12.976	PWUELL	2.45
926	12.981	PWUELL	2.35
926	12.987	PWUELL	2.24
590	12.99	CIB	2.26
590	12.99	CIB	2.26
588	12.9917	CIB	2.28
926	12.992	PWUELL	2.39
926	12.997	PWUELL	2.52
593	13	CIB	2.49
591	13	CIB	2.47
926	13.002	PWUELL	2.44
926	13.007	PWUELL	2.47
588	13.008	CIB	2.43
553	13.009	CIB	2.42
594	13.01	CIB	2.4
926	13.012	PWUELL	2.4
926	13.017	PWUELL	2.26
588	13.0176	CIB	2.25
590	13.02	CIB	2.27
593	13.02	CIB	2.3
594	13.02	CIB	2.29
588	13.0206		2.33
926	13.022	PWUELL	2.36
926	13.027	PWUELCIB	2.31
588	13.0287	CIB	2.28
926	13.031	PWUELL	2.31
563	13.0345	CIB	2.31
926	13.035	PWUELL	2.28
590	13.04	CIB	2.34
593	13.04	CIB	2.31
926	13.041	PWUELL	2.27
588	13.0472	CIB	2.26
747	13.0551	CIB	2.26
590	13.06	CIB	2.2
593	13.06	CIB	2.21
588	13.0657	CIB	2.22
563	13.077	CIB	2.28
553	13.077	CIB	2.23
593	13.08	CIB	2.21
588	13.082	CIB	2.24
608	13.0855	CIB	2.25
590	13.09	CIB	2.26
593	13.09	CIB	2.34
926	13.096	PWUELL	2.35
926	13.101	PWUELL	2.36
588	13.1027	CIB	2.33
926	13.106	PWUELL	2.33
590	13.11	CIB	2.38
593	13.11	CIB	2.36
206	13.11	CIB	2.4
926	13.115	PWUELL	2.39
588	13.1198	CIB	2.39
926	13.123	PWUELL	2.17
588	13.1286	CIB	2.22
590	13.13	CIB	2.18
588	13.1316		2.26
926	13.132	PWUELL	2.26
926	13.132	CIBKULL	2.33
588	13.1323	CIB	2.31
553	13.1385	CIB	2.32
754	13.1397	CIB	2.27
926	13.14	PWUELL	2.34
926	13.14	PWUELL	2.51
594	13.14	CIB	2.53
206	13.14	CIB	2.49
588	13.1404	CIB	2.45
588	13.1441	CIB	2.35
588	13.1487	CIB	2.25
926	13.149	PWUELL	2.1
926	13.149	PWUELL	2.15
590	13.15	CIB	2.29
593	13.15	CIB	2.24
594	13.15	CIB	2.21
588	13.1533	CIB	2.33
588	13.1556	CIB	2.32
588	13.1574		2.18
588	13.1579	CIB	2.27
926	13.158	PWUELL	2.33
926	13.158	PWUELL	2.35
594	13.16	CIB	2.35
588	13.1625	CIB	2.34
926	13.167	PWUELL	2.35
588	13.1671	CIB	2.27
588	13.1717	CIB	2.25
926	13.176	PWUELL	2.24
926	13.176	PWUELL	2.27
588	13.1763	CIB	2.24
588	13.181	CIB	2.24
608	13.183	CIB	2.23
588	13.1856	CIB	2.23
926	13.186	PWUELL	2.18
926	13.186	PWUELL	2.15
588	13.1902	CIB	2.16
588	13.1948	CIB	2.17
926	13.195	PWUELL	2.11
926	13.195	PWUELL	2.11
588	13.1994	CIB	2.1
590	13.2	CIB	2.17
593	13.2	CIB	2.15
563	13.2007	CIB	2.22
926	13.203	PWUELL	2.28
926	13.203	PWUELL	2.31
588	13.204	CIB	2.22
588	13.2086	CIB	2.22
926	13.209	PWUELL	2.25
926	13.209	PWUELL	2.23
591	13.21	CIB	2.2
588	13.2132	CIB	2.22
926	13.215	PWUELL	2.26
588	13.2178	CIB	2.17
593	13.22	CIB	2.21
926	13.221	PWUELL	2.24
588	13.2224	CIB	2.26
588	13.2248	CIB	2.19
588	13.2266		2.22
926	13.227	PWUELL	2.24
588	13.2271	CIB	2.23
591	13.23	CIB	2.15
588	13.2317	CIB	2.18
926	13.233	PWUELCIB	2.15
588	13.2358	CIB	2.27
926	13.237	PWUELCIB	2.26
77	13.2394	CIB	2.26
588	13.2395	CIB	2.26
590	13.24	CIB	2.34
593	13.24	CIB	2.19
593	13.24	CIB	2.2
747	13.2408	CIB	2.3
588	13.2446	CIB	2.31
926	13.245	PWUELL	2.27
588	13.2496	CIB	2.24
926	13.25	PWUELL	2.19
591	13.25	CIB	2.12
588	13.2547	CIB	2.1
926	13.256	PWUELL	2.12
588	13.2593	CIB	2.13
593	13.26	CIB	2.17
594	13.26	CIB	2.17
926	13.262	PWUELL	2.17
588	13.2639	CIB	2.18
926	13.267	PWUELL	2.14
588	13.2685	CIB	2.17
590	13.27	CIB	2.24
594	13.27	CIB	2.24
591	13.27	CIB	2.21
563	13.2712	CIB	2.25
588	13.2727	CIB	2.29
588	13.2778	CIB	2.27
360	13.2794	CIB	2.31
594	13.28	CIB	2.37
591	13.28	CIB	2.4
594	13.28	CIB	2.27
588	13.2824	CIB	2.21
588	13.287	CIB	2.14
590	13.29	CIB	2.07
588	13.2916	CIB	2.01
588	13.2939	CIB	2.05
588	13.2957		2.16
588	13.2962	CIB	2.17
591	13.3	CIB	2.11
588	13.3008	CIB	2.1
588	13.3054	CIB	2.11
588	13.31	CIB	2.06
563	13.3122	CIB	2
360	13.3122	CIB	2.06
588	13.3146	CIB	2.03
588	13.3193	CIB	2.05
590	13.32	CIB	1.99
591	13.32	CIB	2.08
588	13.3239	CIB	2.05
588	13.3285	CIB	2.12
588	13.3331	CIB	2.05
588	13.3377	CIB	2.06
590	13.34	CIB	2.08
588	13.3423	CIB	2.12
588	13.3469	CIB	2.24
593	13.35	CIB	2.34
206	13.35	CIB	2.4
588	13.3515	CIB	2.38
926	13.353	CIBKULL	2.31
588	13.3561	CIB	2.26
590	13.36	CIB	2.2
206	13.36	CIB	2.23
588	13.3607	CIB	2.24
553	13.3613	CIB	2.36
588	13.3631	CIB	2.26
747	13.3645	CIB	2.36
588	13.3649		2.23
360	13.3695	CIB	2.21
588	13.37	CIB	2.12
588	13.3704	CIB	2.14
588	13.3746	CIB	2
754	13.3762	CIB	2.05
590	13.38	CIB	2.12
593	13.38	CIB	2.16
593	13.38	CIB	2.09
588	13.3815	CIB	2.09
588	13.3861	CIB	2.06
588	13.3879		2.04
588	13.3884	CIB	2.17
594	13.39	CIB	2.17
206	13.39	CIB	2.24
588	13.393	CIB	2.2
558	13.3941	CIB	2.27
588	13.3976	CIB	2.11
594	13.4	CIB	2.15
588	13.4045	CIB	2.11
588	13.4068	CIB	2.16
590	13.41	CIB	2.09
593	13.41	CIB	2.14
594	13.41	CIB	2.18
563	13.4105	CIB	2.25
588	13.4115	CIB	2.28
588	13.4161	CIB	2.3
588	13.4193	CIB	2.34
594	13.42	CIB	2.36
206	13.42	CIB	2.3
588	13.4276	CIB	2.29
590	13.43	CIB	2.29
591	13.43	CIB	2.26
594	13.43	CIB	2.24
588	13.4345	CIB	2.29
588	13.4391	CIB	2.31
594	13.44	CIB	2.3
588	13.4437	CIB	2.3
77	13.4467	CIB	2.32
594	13.45	CIB	2.43
591	13.45	CIB	2.4
206	13.45	CIB	2.46
588	13.4506	CIB	2.41
360	13.4514	CIB	2.32
588	13.4553	CIB	2.18
588	13.4571		2.1
588	13.4576	CIB	1.98
594	13.46	CIB	1.99
591	13.46	CIB	2.01
593	13.46	CIB	2.04
590	13.46	CIB	2.1
588	13.4622	CIB	2.15
588	13.4668	CIB	2.22
588	13.4677	CIB	2.24
594	13.47	CIB	2.23
588	13.4737	CIB	2.2
588	13.476	CIB	2.21
590	13.48	CIB	2.21
594	13.48	CIB	2.19
591	13.48	CIB	2.15
588	13.4806	CIB	2.12
588	13.4852	CIB	2.12
754	13.4865	CIB	2.02
588	13.4898	CIB	2.06
593	13.49	CIB	2.13
594	13.49	CIB	2.22
588	13.4972	CIB	2.37
591	13.5	CIB	2.47
206	13.5	CIB	2.49
588	13.5037	CIB	2.42
588	13.5087	CIB	2.39
590	13.51	CIB	2.25
591	13.51	CIB	2.23
588	13.5129	CIB	2.28
588	13.5189	CIB	2.36
360	13.519	CIB	2.44
593	13.52	CIB	2.53
594	13.52	CIB	2.51
594	13.52	CIB	2.43
588	13.5244	CIB	2.39
588	13.5262		2.27
588	13.5267	CIB	2.17
590	13.53	CIB	2.2
591	13.53	CIB	2.29
594	13.53	CIB	2.32
206	13.53	CIB	2.42
588	13.5313	CIB	2.46
588	13.5359	CIB	2.46
608	13.5363	CIB	2.37
594	13.54	CIB	2.35
588	13.5428	CIB	2.3
588	13.5451	CIB	2.22
588	13.5498	CIB	2.19
590	13.55	CIB	2.23
591	13.55	CIB	2.26
747	13.5502	CIB	2.27
588	13.5544	CIB	2.32
588	13.559	CIB	2.37
594	13.56	CIB	2.37
526	13.5621	CIB	2.3
588	13.5659	CIB	2.28
593	13.57	CIB	2.28
591	13.57	CIB	2.26
588	13.5728	CIB	2.23
588	13.5774	CIB	2.35
563	13.5793	CIB	2.34
360	13.5793	CIB	2.34
594	13.58	CIB	2.36
590	13.58	CIB	2.35
591	13.58	CIB	2.29
588	13.582	CIB	2.32
553	13.5879	CIB	2.32
588	13.5889	CIB	2.28
594	13.59	CIB	2.28
588	13.5936	CIB	2.26
588	13.5954	CIB	2.23
588	13.5954		2.23
590	13.6	CIB	2.26
593	13.6	CIB	2.32
594	13.6	CIB	2.27
591	13.6	CIB	2.19
588	13.6013	CIB	2.21
588	13.6144	CIB	2.14
594	13.63	CIB	2.1
588	13.6341	CIB	2.17
360	13.6396	CIB	2.27
591	13.64	CIB	2.18
588	13.6473	CIB	2.21
590	13.65	CIB	2.09
588	13.6525		2.04
588	13.6538	CIB	2.09
588	13.667	CIB	2.17
593	13.67	CIB	2.22
747	13.674	CIB	2.39
747	13.674	CIB	2.37
553	13.674	CIB	2.32
588	13.6801	CIB	2.29
588	13.6959	CIB	2.25
591	13.7	CIB	2.22
588	13.7064	CIB	2.24
926	13.711	CIBKULL	2.25
588	13.7208	CIB	2.18
926	13.722	PWUELL	2.22
926	13.727	CIB	2.15
926	13.732	CIBKULL	2.24
588	13.7326	CIB	2.24
926	13.739	CIBKULL	2.34
593	13.74	CIB	2.25
591	13.74	CIB	2.32
588	13.7458	CIB	2.29
926	13.747	CIBKULL	2.24
926	13.755	CIBKULL	2.22
590	13.76	CIB	2.23
588	13.7655	CIB	2.23
591	13.77	CIB	2.38
594	13.77	CIB	2.41
206	13.77	CIB	2.44
588	13.7852	CIB	2.54
926	13.786	CIBKULL	2.44
594	13.79	CIB	2.23
588	13.7983	CIB	2.24
593	13.81	CIB	2.22
591	13.81	CIB	2.11
594	13.81	CIB	2.14
588	13.8114	CIB	2.18
747	13.8195	CIB	2.29
588	13.8272	CIB	2.25
206	13.83	CIB	2.24
594	13.84	CIB	2.21
588	13.8442	CIB	2.09
588	13.8495		1.9
591	13.85	CIB	1.89
588	13.8508	CIB	1.91
590	13.86	CIB	1.93
608	13.8616	CIB	1.91
588	13.8639	CIB	1.88
590	13.87	CIB	1.85
593	13.87	CIB	1.79
754	13.8718	CIB	1.85
588	13.8771	CIB	1.91
206	13.88	CIB	1.91
594	13.89	CIB	1.85
588	13.8928	CIB	1.9
588	13.9033	CIB	2.01
594	13.91	CIB	2.04
77	13.9107	CIB	2.15
747	13.9166	CIB	2.24
747	13.9166	CIB	2.13
588	13.9217	CIB	1.87
588	13.9296	CIB	1.96
590	13.93	CIB	1.82
206	13.94	CIB	1.78
588	13.9427	CIB	1.79
608	13.9504	CIB	1.85
588	13.9559	CIB	1.68
588	13.9677	CIB	1.8
594	13.97	CIB	1.81
553	13.98	CIB	1.76
608	13.9899	CIB	1.72
590	13.99	CIB	1.85
594	13.99	CIB	1.75
206	13.99	CIB	1.8
588	14.0084	CIB	1.92
593	14.01	CIB	1.89
588	14.0241	CIB	1.86
590	14.04	CIB	1.86
206	14.04	CIB	1.8
588	14.0412	CIB	1.78
588	14.0465		1.8
593	14.05	CIB	1.78
588	14.0609	CIB	1.77
558	14.0853	CIB	1.81
590	14.09	CIB	1.85
588	14.0937	CIB	2.03
593	14.1	CIB	1.99
206	14.1	CIB	2.09
588	14.1134	CIB	2.08
588	14.1266	CIB	2.21
588	14.1397	CIB	2.02
206	14.14	CIB	2
590	14.15	CIB	2.11
593	14.15	CIB	2.08
77	14.1536	CIB	1.97
588	14.1555	CIB	2.12
747	14.1591	CIB	2.12
747	14.1591	CIB	1.95
588	14.166	CIB	1.92
588	14.1791	CIB	1.91
593	14.18	CIB	1.72
588	14.1922	CIB	1.73
590	14.2	CIB	1.7
588	14.2054	CIB	1.78
593	14.22	CIB	1.75
588	14.2224	CIB	1.77
588	14.2434	CIB	1.9
590	14.25	CIB	1.98
206	14.25	CIB	1.94
588	14.2789	CIB	1.95
594	14.28	CIB	2.02
588	14.2868	CIB	1.84
593	14.29	CIB	1.84
590	14.3	CIB	1.89
588	14.3038	CIB	1.88
747	14.3047	CIB	1.84
588	14.3091		2.07
594	14.31	CIB	2.03
206	14.31	CIB	2
593	14.32	CIB	2.01
588	14.3235	CIB	2.06
588	14.3275	CIB	1.91
594	14.33	CIB	1.94
588	14.3367	CIB	1.89
588	14.3511	CIB	1.86
593	14.36	CIB	1.84
590	14.36	CIB	1.84
594	14.36	CIB	1.79
588	14.3629	CIB	1.8
588	14.3774	CIB	1.73
588	14.3892	CIB	1.75
754	14.3946	CIB	1.75
747	14.4017	CIB	1.76
588	14.4023	CIB	1.77
594	14.41	CIB	1.86
588	14.4181	CIB	1.78
588	14.4286	CIB	1.76
594	14.43	CIB	1.77
593	14.43	CIB	1.73
588	14.4417	CIB	1.65
588	14.4549	CIB	1.73
590	14.46	CIB	1.79
593	14.46	CIB	1.84
591	14.46	CIB	1.88
594	14.46	CIB	2
588	14.4654	CIB	2.01
591	14.47	CIB	2.03
594	14.47	CIB	1.93
594	14.47	CIB	1.97
590	14.48	CIB	1.97
594	14.48	CIB	1.99
594	14.48	CIB	1.92
591	14.48	CIB	1.91
588	14.4851	CIB	1.93
590	14.49	CIB	1.95
591	14.49	CIB	1.8
594	14.49	CIB	1.81
590	14.5	CIB	1.86
593	14.5	CIB	1.85
594	14.5	CIB	1.86
591	14.5	CIB	1.95
594	14.5	CIB	1.95
588	14.5008	CIB	1.94
747	14.502	CIB	1.88
588	14.5021	CIB	1.78
588	14.5061		1.75
590	14.51	CIB	1.92
594	14.51	CIB	1.92
206	14.52	CIB	1.94
588	14.5205	CIB	1.95
588	14.5231	CIB	1.92
588	14.5297	CIB	1.78
590	14.53	CIB	1.83
594	14.53	CIB	1.81
594	14.53	CIB	1.88
590	14.54	CIB	2
594	14.54	CIB	1.97
594	14.54	CIB	1.88
588	14.5428	CIB	1.88
590	14.55	CIB	1.81
594	14.55	CIB	1.75
591	14.55	CIB	1.81
594	14.55	CIB	1.78
594	14.55	CIB	1.77
588	14.5533	CIB	1.74
588	14.5599	CIB	1.7
590	14.56	CIB	1.64
594	14.56	CIB	1.72
594	14.56	CIB	1.59
591	14.56	CIB	1.55
590	14.57	CIB	1.52
593	14.57	CIB	1.51
594	14.57	CIB	1.43
591	14.57	CIB	1.54
588	14.5743	CIB	1.78
593	14.58	CIB	1.78
206	14.58	CIB	1.76
588	14.5862	CIB	1.75
593	14.59	CIB	1.76
588	14.5993	CIB	1.55
608	14.608	CIB	1.59
590	14.61	CIB	1.63
588	14.6164	CIB	1.7
588	14.6256	CIB	1.88
747	14.6281	CIB	1.95
206	14.63	CIB	1.93
588	14.6387	CIB	1.87
594	14.64	CIB	1.9
590	14.65	CIB	1.73
591	14.65	CIB	1.81
588	14.6518	CIB	1.78
77	14.6557	CIB	1.8
588	14.6676	CIB	1.74
593	14.68	CIB	1.74
588	14.6833	CIB	1.59
588	14.6978	CIB	1.61
590	14.7	CIB	1.58
588	14.703		1.6
588	14.703		1.61
588	14.7096	CIB	1.66
588	14.7201	CIB	1.69
747	14.7251	CIB	1.72
608	14.736	CIB	1.69
588	14.7372	CIB	1.74
590	14.74	CIB	1.68
591	14.74	CIB	1.69
588	14.7503	CIB	1.7
588	14.7569	CIB	1.74
563	14.7634	CIB	1.63
588	14.7687		1.66
590	14.77	CIB	1.66
588	14.77	CIB	1.61
593	14.77	CIB	1.6
588	14.7713	CIB	1.65
588	14.7831	CIB	1.66
588	14.7963	CIB	1.63
588	14.812	CIB	1.66
590	14.82	CIB	1.64
591	14.82	CIB	1.62
588	14.8225	CIB	1.64
588	14.8357	CIB	1.66
558	14.84	CIB	1.66
593	14.85	CIB	1.68
588	14.8554	CIB	1.67
588	14.8685	CIB	1.68
590	14.87	CIB	1.63
747	14.8707	CIB	1.75
594	14.89	CIB	1.74
77	14.894	CIB	1.72
588	14.8948	CIB	1.71
588	14.9035	CIB	1.8
588	14.9065	CIB	1.7
588	14.9105	CIB	1.75
588	14.916	CIB	1.8
563	14.9161	CIB	1.8
754	14.9173	CIB	1.81
588	14.9195	CIB	1.75
588	14.923	CIB	1.69
588	14.925		1.66
588	14.926	CIB	1.61
590	14.93	CIB	1.53
593	14.93	CIB	1.56
591	14.93	CIB	1.72
594	14.93	CIB	1.77
206	14.93	CIB	1.77
588	14.9305	CIB	1.78
608	14.9335	CIB	1.79
588	14.9355	CIB	1.67
588	14.942	CIB	1.69
588	14.9455	CIB	1.8
588	14.949	CIB	1.86
591	14.95	CIB	1.84
588	14.9535	CIB	1.83
588	14.958	CIB	1.8
594	14.96	CIB	1.74
588	14.9605	CIB	1.69
588	14.9665	CIB	1.71
747	14.9677	CIB	1.69
588	14.9705	CIB	1.69
588	14.979	CIB	1.66
588	14.983	CIB	1.66
588	14.9855	CIB	1.6
588	14.9905	CIB	1.53
588	14.998	CIB	1.46
588	15		1.48
588	15.001	CIB	1.48
588	15.006	CIB	1.58
588	15.011	CIB	1.66
588	15.017	CIB	1.71
594	15.02	CIB	1.71
588	15.0205	CIB	1.75
588	15.028	CIB	1.78
591	15.03	CIB	1.79
588	15.0305	CIB	1.78
588	15.0355	CIB	1.74
588	15.0415	CIB	1.71
588	15.0455	CIB	1.7
594	15.05	CIB	1.7
588	15.054	CIB	1.74
563	15.0557	CIB	1.79
588	15.0605	CIB	1.8
588	15.063	CIB	1.73
608	15.0646	CIB	1.74
588	15.0655	CIB	1.7
588	15.0665	CIB	1.7
588	15.073	CIB	1.65
588	15.0735	CIB	1.64
588	15.075		1.62
588	15.0795	CIB	1.67
588	15.0855	CIB	1.69
588	15.0885	CIB	1.67
588	15.0905	CIB	1.65
588	15.0915	CIB	1.61
588	15.098	CIB	1.72
747	15.1132	CIB	1.68
206	15.14	CIB	1.73
588	15.1819	CIB	1.87
563	15.1896	CIB	1.87
591	15.19	CIB	1.76
588	15.2031	CIB	1.76
588	15.2038	CIB	1.81
588	15.2059		1.79
747	15.2119	CIB	1.84
747	15.2119	CIB	1.81
588	15.2249	CIB	1.96
563	15.2355	CIB	1.98
206	15.24	CIB	1.91
591	15.26	CIB	1.93
588	15.2645	CIB	1.93
608	15.2815	CIB	1.81
588	15.2878	CIB	1.72
591	15.29	CIB	1.67
588	15.3089	CIB	1.6
594	15.31	CIB	1.53
588	15.3118		1.51
588	15.3308	CIB	1.47
594	15.34	CIB	1.53
588	15.3513	CIB	1.55
747	15.3558	CIB	1.62
563	15.3642	CIB	1.65
588	15.3711	CIB	1.8
588	15.3937	CIB	1.75
77	15.397	CIB	1.73
588	15.4148	CIB	1.64
588	15.4177		1.59
588	15.4339	CIB	1.47
754	15.44	CIB	1.54
747	15.4528	CIB	1.58
588	15.4572	CIB	1.64
588	15.4769	CIB	1.67
588	15.4995	CIB	1.74
563	15.502	CIB	1.68
558	15.5112	CIB	1.66
588	15.5207	CIB	1.72
588	15.5235		1.75
608	15.5296	CIB	1.76
588	15.5313	CIB	1.8
588	15.5348	CIB	1.91
588	15.5539	CIB	1.92
77	15.5694	CIB	1.94
588	15.5779	CIB	1.89
588	15.5984	CIB	1.85
747	15.5984	CIB	1.83
590	15.6	CIB	1.84
591	15.61	CIB	1.85
588	15.6181	CIB	1.86
563	15.6399	CIB	1.96
591	15.64	CIB	1.86
588	15.6407	CIB	1.78
588	15.6619	CIB	1.67
588	15.6647		1.67
594	15.67	CIB	1.56
591	15.68	CIB	1.62
588	15.6831	CIB	1.63
747	15.6922	CIB	1.74
594	15.7	CIB	1.65
588	15.7035	CIB	1.62
590	15.71	CIB	1.64
591	15.71	CIB	1.68
588	15.7275	CIB	1.65
594	15.73	CIB	1.79
588	15.7466	CIB	1.76
594	15.76	CIB	1.62
588	15.7678	CIB	1.61
588	15.7706		1.73
563	15.7777	CIB	1.73
563	15.7869	CIB	1.78
588	15.7889	CIB	1.81
594	15.79	CIB	1.8
590	15.8	CIB	1.67
563	15.8053	CIB	1.67
591	15.81	CIB	1.78
588	15.8101	CIB	1.91
588	15.8292	CIB	1.92
608	15.8328	CIB	1.93
747	15.841	CIB	1.81
588	15.8525	CIB	1.74
590	15.87	CIB	1.69
588	15.8737	CIB	1.75
588	15.8765		1.79
588	15.8885	CIB	1.88
588	15.8913	CIB	1.93
563	15.9064	CIB	1.87
588	15.9089	CIB	1.77
590	15.91	CIB	1.77
591	15.91	CIB	1.78
588	15.9118		1.83
747	15.938	CIB	1.89
747	15.938	CIB	1.97
590	15.94	CIB	1.95
608	15.9431	CIB	1.97
588	15.9513	CIB	1.93
563	15.9615	CIB	1.93
754	15.9627	CIB	1.8
588	15.9689	CIB	1.81
590	15.97	CIB	1.68
588	15.9937	CIB	1.72
590	16	CIB	1.74
591	16	CIB	1.81
588	16.0131	CIB	1.82
588	16.0249		1.89
588	16.0325	CIB	1.82
747	16.035	CIB	1.8
747	16.035	CIB	1.79
591	16.04	CIB	1.8
588	16.0493	CIB	1.79
594	16.05	CIB	1.82
747	16.0551	CIB	1.85
588	16.0668	CIB	1.93
747	16.0753	CIB	1.94
747	16.0753	CIB	2.01
591	16.08	CIB	2
594	16.08	CIB	1.96
563	16.0822	CIB	1.89
588	16.0861	CIB	1.9
588	16.0912		1.8
588	16.1067	CIB	1.77
594	16.11	CIB	1.77
608	16.1105	CIB	1.77
591	16.12	CIB	1.71
588	16.1217	CIB	1.78
747	16.1424	CIB	1.8
588	16.1493		1.87
704	16.1576	CIB	1.88
591	16.16	CIB	1.88
608	16.2048	CIB	1.92
588	16.2128	CIB	1.87
588	16.2157		1.75
747	16.2229	CIB	1.76
588	16.2315	CIB	1.74
563	16.2331	CIB	1.71
588	16.2515	CIB	1.68
588	16.269	CIB	1.8
588	16.2737		1.76
558	16.2803	CIB	1.69
588	16.2889	CIB	1.58
593	16.3	CIB	1.62
591	16.3	CIB	1.51
77	16.3014	CIB	1.48
588	16.3064	CIB	1.54
590	16.31	CIB	1.53
588	16.3251	CIB	1.5
590	16.34	CIB	1.51
588	16.3401		1.55
747	16.3437	CIB	1.48
588	16.3438	CIB	1.56
591	16.35	CIB	1.53
590	16.35	CIB	1.53
590	16.36	CIB	1.48
588	16.3626	CIB	1.61
590	16.38	CIB	1.58
588	16.3825	CIB	1.64
588	16.3982		1.6
563	16.3999	CIB	1.67
